ISO3,Year,WomenBusLawIndex,PaidParentalLeave
AFG,1971,26.3,No
AFG,1972,26.3,No
AFG,1973,26.3,No
AFG,1974,26.3,No
AFG,1975,26.3,No
AFG,1976,26.3,No
AFG,1977,26.3,No
AFG,1978,26.3,No
AFG,1979,26.3,No
AFG,1980,26.3,No
AFG,1981,26.3,No
AFG,1982,26.3,No
AFG,1983,26.3,No
AFG,1984,26.3,No
AFG,1985,26.3,No
AFG,1986,26.3,No
AFG,1987,26.3,No
AFG,1988,26.3,No
AFG,1989,25.6,No
AFG,1990,25.6,No
AFG,1991,25.6,No
AFG,1992,25.6,No
AFG,1993,25.6,No
AFG,1994,25.6,No
AFG,1995,25.6,No
AFG,1996,25.6,No
AFG,1997,25.6,No
AFG,1998,25.6,No
AFG,1999,25.6,No
AFG,2000,26.3,No
AFG,2001,26.3,No
AFG,2002,26.3,No
AFG,2003,26.3,No
AFG,2004,26.3,No
AFG,2005,26.3,No
AFG,2006,26.3,No
AFG,2007,26.3,No
AFG,2008,28.8,No
AFG,2009,28.8,No
AFG,2010,28.8,No
AFG,2011,28.8,No
AFG,2012,28.8,No
AFG,2013,28.8,No
AFG,2014,28.8,No
AFG,2015,28.8,No
AFG,2016,28.8,No
AFG,2017,38.1,No
AFG,2018,38.1,No
AFG,2019,38.1,No
AFG,2020,38.1,No
AFG,2021,38.1,No
AFG,2022,38.1,No
AFG,2023,31.9,No
AFG,2024,31.9,No
AGO,1971,30.6,No
AGO,1972,30.6,No
AGO,1973,30.6,No
AGO,1974,30.6,No
AGO,1975,30.6,No
AGO,1976,30.6,No
AGO,1977,30.6,No
AGO,1978,30.6,No
AGO,1979,30.6,No
AGO,1980,30.6,No
AGO,1981,30.6,No
AGO,1982,30.6,No
AGO,1983,33.1,No
AGO,1984,33.1,No
AGO,1985,33.1,No
AGO,1986,33.1,No
AGO,1987,33.1,No
AGO,1988,33.1,No
AGO,1989,56.3,No
AGO,1990,56.3,No
AGO,1991,56.3,No
AGO,1992,56.3,No
AGO,1993,56.3,No
AGO,1994,56.3,No
AGO,1995,56.3,No
AGO,1996,56.3,No
AGO,1997,56.3,No
AGO,1998,56.3,No
AGO,1999,56.3,No
AGO,2000,56.3,No
AGO,2001,62.5,No
AGO,2002,62.5,No
AGO,2003,62.5,No
AGO,2004,62.5,No
AGO,2005,62.5,No
AGO,2006,62.5,No
AGO,2007,62.5,No
AGO,2008,62.5,No
AGO,2009,62.5,No
AGO,2010,62.5,No
AGO,2011,62.5,No
AGO,2012,62.5,No
AGO,2013,70.6,No
AGO,2014,70.6,No
AGO,2015,70.6,No
AGO,2016,70.6,No
AGO,2017,73.1,No
AGO,2018,73.1,No
AGO,2019,73.1,No
AGO,2020,73.1,No
AGO,2021,73.1,No
AGO,2022,79.4,No
AGO,2023,79.4,No
AGO,2024,79.4,No
ALB,1971,59.4,No
ALB,1972,59.4,No
ALB,1973,59.4,No
ALB,1974,59.4,No
ALB,1975,59.4,No
ALB,1976,59.4,No
ALB,1977,59.4,No
ALB,1978,59.4,No
ALB,1979,59.4,No
ALB,1980,59.4,No
ALB,1981,59.4,No
ALB,1982,59.4,No
ALB,1983,59.4,No
ALB,1984,59.4,No
ALB,1985,59.4,No
ALB,1986,59.4,No
ALB,1987,59.4,No
ALB,1988,59.4,No
ALB,1989,59.4,No
ALB,1990,59.4,No
ALB,1991,59.4,No
ALB,1992,59.4,No
ALB,1993,59.4,No
ALB,1994,59.4,No
ALB,1995,65,No
ALB,1996,65,No
ALB,1997,77.5,No
ALB,1998,77.5,No
ALB,1999,77.5,No
ALB,2000,77.5,No
ALB,2001,77.5,No
ALB,2002,77.5,No
ALB,2003,77.5,No
ALB,2004,77.5,No
ALB,2005,80,No
ALB,2006,80,No
ALB,2007,80,No
ALB,2008,82.5,No
ALB,2009,82.5,No
ALB,2010,82.5,No
ALB,2011,85.6,No
ALB,2012,85.6,No
ALB,2013,85.6,No
ALB,2014,85.6,No
ALB,2015,85.6,No
ALB,2016,85.6,No
ALB,2017,91.3,No
ALB,2018,91.3,No
ALB,2019,91.3,No
ALB,2020,91.3,No
ALB,2021,91.3,No
ALB,2022,91.3,No
ALB,2023,91.3,No
ALB,2024,91.3,No
ARE,1971,17.5,No
ARE,1972,17.5,No
ARE,1973,17.5,No
ARE,1974,17.5,No
ARE,1975,17.5,No
ARE,1976,17.5,No
ARE,1977,17.5,No
ARE,1978,17.5,No
ARE,1979,17.5,No
ARE,1980,17.5,No
ARE,1981,17.5,No
ARE,1982,17.5,No
ARE,1983,17.5,No
ARE,1984,17.5,No
ARE,1985,17.5,No
ARE,1986,17.5,No
ARE,1987,17.5,No
ARE,1988,17.5,No
ARE,1989,17.5,No
ARE,1990,17.5,No
ARE,1991,17.5,No
ARE,1992,17.5,No
ARE,1993,17.5,No
ARE,1994,17.5,No
ARE,1995,17.5,No
ARE,1996,17.5,No
ARE,1997,17.5,No
ARE,1998,17.5,No
ARE,1999,17.5,No
ARE,2000,26.9,No
ARE,2001,26.9,No
ARE,2002,26.9,No
ARE,2003,26.9,No
ARE,2004,26.9,No
ARE,2005,26.9,No
ARE,2006,26.9,No
ARE,2007,26.9,No
ARE,2008,26.9,No
ARE,2009,26.9,No
ARE,2010,26.9,No
ARE,2011,26.9,No
ARE,2012,26.9,No
ARE,2013,26.9,No
ARE,2014,26.9,No
ARE,2015,26.9,No
ARE,2016,26.9,No
ARE,2017,26.9,No
ARE,2018,26.9,No
ARE,2019,30,No
ARE,2020,59.4,No
ARE,2021,82.5,Yes
ARE,2022,82.5,Yes
ARE,2023,82.5,Yes
ARE,2024,82.5,Yes
ARG,1971,30.6,No
ARG,1972,30.6,No
ARG,1973,30.6,No
ARG,1974,30.6,No
ARG,1975,30.6,No
ARG,1976,32.5,No
ARG,1977,38.8,No
ARG,1978,38.8,No
ARG,1979,38.8,No
ARG,1980,38.8,No
ARG,1981,38.8,No
ARG,1982,38.8,No
ARG,1983,38.8,No
ARG,1984,38.8,No
ARG,1985,38.8,No
ARG,1986,38.8,No
ARG,1987,38.8,No
ARG,1988,38.8,No
ARG,1989,59.4,No
ARG,1990,59.4,No
ARG,1991,59.4,No
ARG,1992,59.4,No
ARG,1993,62.5,No
ARG,1994,62.5,No
ARG,1995,62.5,No
ARG,1996,65,No
ARG,1997,65,No
ARG,1998,65,No
ARG,1999,65,No
ARG,2000,65,No
ARG,2001,65,No
ARG,2002,65,No
ARG,2003,65,No
ARG,2004,65,No
ARG,2005,70,No
ARG,2006,70,No
ARG,2007,70,No
ARG,2008,70,No
ARG,2009,70,No
ARG,2010,73.1,No
ARG,2011,73.1,No
ARG,2012,73.1,No
ARG,2013,73.1,No
ARG,2014,73.1,No
ARG,2015,73.1,No
ARG,2016,73.1,No
ARG,2017,73.1,No
ARG,2018,73.1,No
ARG,2019,76.3,No
ARG,2020,76.3,No
ARG,2021,76.3,No
ARG,2022,79.4,No
ARG,2023,79.4,No
ARG,2024,79.4,No
ARM,1971,55.6,No
ARM,1972,55,No
ARM,1973,55,No
ARM,1974,58.1,No
ARM,1975,58.1,No
ARM,1976,58.1,No
ARM,1977,58.1,No
ARM,1978,58.1,No
ARM,1979,58.1,No
ARM,1980,58.1,No
ARM,1981,58.1,No
ARM,1982,58.1,No
ARM,1983,58.1,No
ARM,1984,58.1,No
ARM,1985,58.1,No
ARM,1986,58.1,No
ARM,1987,58.1,No
ARM,1988,58.1,No
ARM,1989,58.1,No
ARM,1990,58.1,No
ARM,1991,58.1,No
ARM,1992,58.1,No
ARM,1993,58.1,No
ARM,1994,58.1,No
ARM,1995,58.1,No
ARM,1996,58.1,No
ARM,1997,61.3,No
ARM,1998,61.3,No
ARM,1999,61.3,No
ARM,2000,61.3,No
ARM,2001,61.3,No
ARM,2002,61.3,No
ARM,2003,61.3,No
ARM,2004,64.4,No
ARM,2005,64.4,No
ARM,2006,76.9,No
ARM,2007,79.4,Yes
ARM,2008,79.4,Yes
ARM,2009,79.4,Yes
ARM,2010,79.4,Yes
ARM,2011,79.4,Yes
ARM,2012,82.5,Yes
ARM,2013,82.5,Yes
ARM,2014,82.5,Yes
ARM,2015,82.5,Yes
ARM,2016,82.5,Yes
ARM,2017,82.5,Yes
ARM,2018,82.5,Yes
ARM,2019,85,Yes
ARM,2020,85,Yes
ARM,2021,85,Yes
ARM,2022,87.5,Yes
ARM,2023,87.5,Yes
ARM,2024,90.6,Yes
ATG,1971,51.9,No
ATG,1972,51.9,No
ATG,1973,51.9,No
ATG,1974,58.1,No
ATG,1975,58.1,No
ATG,1976,58.1,No
ATG,1977,61.3,No
ATG,1978,61.3,No
ATG,1979,61.3,No
ATG,1980,61.3,No
ATG,1981,61.3,No
ATG,1982,61.3,No
ATG,1983,61.3,No
ATG,1984,61.3,No
ATG,1985,61.3,No
ATG,1986,61.3,No
ATG,1987,61.3,No
ATG,1988,61.3,No
ATG,1989,61.3,No
ATG,1990,61.3,No
ATG,1991,61.3,No
ATG,1992,61.3,No
ATG,1993,61.3,No
ATG,1994,61.3,No
ATG,1995,61.3,No
ATG,1996,61.3,No
ATG,1997,61.3,No
ATG,1998,63.8,No
ATG,1999,63.8,No
ATG,2000,66.3,No
ATG,2001,66.3,No
ATG,2002,66.3,No
ATG,2003,66.3,No
ATG,2004,66.3,No
ATG,2005,66.3,No
ATG,2006,66.3,No
ATG,2007,66.3,No
ATG,2008,66.3,No
ATG,2009,66.3,No
ATG,2010,66.3,No
ATG,2011,66.3,No
ATG,2012,66.3,No
ATG,2013,66.3,No
ATG,2014,66.3,No
ATG,2015,66.3,No
ATG,2016,66.3,No
ATG,2017,66.3,No
ATG,2018,66.3,No
ATG,2019,66.3,No
ATG,2020,66.3,No
ATG,2021,66.3,No
ATG,2022,66.3,No
ATG,2023,68.8,No
ATG,2024,68.8,No
AUS,1971,54.4,No
AUS,1972,54.4,No
AUS,1973,54.4,No
AUS,1974,54.4,No
AUS,1975,54.4,No
AUS,1976,54.4,No
AUS,1977,56.9,No
AUS,1978,60,No
AUS,1979,60,No
AUS,1980,60,No
AUS,1981,60,No
AUS,1982,62.5,No
AUS,1983,65.6,No
AUS,1984,68.8,No
AUS,1985,75,No
AUS,1986,75,No
AUS,1987,75,No
AUS,1988,75,No
AUS,1989,75,No
AUS,1990,75,No
AUS,1991,75,No
AUS,1992,75,No
AUS,1993,75,No
AUS,1994,75,No
AUS,1995,75,No
AUS,1996,75,No
AUS,1997,75,No
AUS,1998,81.3,No
AUS,1999,81.3,No
AUS,2000,81.3,No
AUS,2001,81.3,No
AUS,2002,81.3,No
AUS,2003,81.3,No
AUS,2004,81.3,No
AUS,2005,81.3,No
AUS,2006,81.3,No
AUS,2007,81.3,No
AUS,2008,81.3,No
AUS,2009,83.8,No
AUS,2010,83.8,No
AUS,2011,83.8,No
AUS,2012,91.3,Yes
AUS,2013,91.3,Yes
AUS,2014,93.8,Yes
AUS,2015,93.8,Yes
AUS,2016,96.9,Yes
AUS,2017,96.9,Yes
AUS,2018,96.9,Yes
AUS,2019,96.9,Yes
AUS,2020,96.9,Yes
AUS,2021,96.9,Yes
AUS,2022,96.9,Yes
AUS,2023,96.9,Yes
AUS,2024,96.9,Yes
AUT,1971,41.3,No
AUT,1972,41.3,No
AUT,1973,41.3,No
AUT,1974,41.3,No
AUT,1975,43.8,No
AUT,1976,43.8,No
AUT,1977,51.9,No
AUT,1978,51.9,No
AUT,1979,51.9,No
AUT,1980,68.1,No
AUT,1981,68.1,No
AUT,1982,68.1,No
AUT,1983,68.1,No
AUT,1984,68.1,No
AUT,1985,70.6,No
AUT,1986,70.6,No
AUT,1987,70.6,No
AUT,1988,70.6,No
AUT,1989,70.6,No
AUT,1990,70.6,No
AUT,1991,70.6,No
AUT,1992,73.1,Yes
AUT,1993,73.1,Yes
AUT,1994,76.3,Yes
AUT,1995,76.3,Yes
AUT,1996,76.3,Yes
AUT,1997,76.3,Yes
AUT,1998,78.8,Yes
AUT,1999,78.8,Yes
AUT,2000,78.8,Yes
AUT,2001,78.8,Yes
AUT,2002,78.8,Yes
AUT,2003,78.8,Yes
AUT,2004,81.9,Yes
AUT,2005,81.9,Yes
AUT,2006,85,Yes
AUT,2007,85,Yes
AUT,2008,85,Yes
AUT,2009,85,Yes
AUT,2010,91.3,Yes
AUT,2011,91.3,Yes
AUT,2012,91.3,Yes
AUT,2013,91.3,Yes
AUT,2014,91.3,Yes
AUT,2015,91.3,Yes
AUT,2016,94.4,Yes
AUT,2017,94.4,Yes
AUT,2018,94.4,Yes
AUT,2019,94.4,Yes
AUT,2020,94.4,Yes
AUT,2021,96.9,Yes
AUT,2022,96.9,Yes
AUT,2023,96.9,Yes
AUT,2024,96.9,Yes
AZE,1971,55.6,No
AZE,1972,55,No
AZE,1973,58.1,No
AZE,1974,61.3,No
AZE,1975,61.3,No
AZE,1976,61.3,No
AZE,1977,61.3,No
AZE,1978,61.3,No
AZE,1979,61.3,No
AZE,1980,61.3,No
AZE,1981,61.3,No
AZE,1982,61.3,No
AZE,1983,61.3,No
AZE,1984,61.3,No
AZE,1985,61.3,No
AZE,1986,61.3,No
AZE,1987,61.3,No
AZE,1988,61.3,No
AZE,1989,61.3,No
AZE,1990,61.3,No
AZE,1991,61.3,No
AZE,1992,61.3,No
AZE,1993,61.3,No
AZE,1994,64.4,No
AZE,1995,64.4,No
AZE,1996,64.4,No
AZE,1997,64.4,No
AZE,1998,64.4,No
AZE,1999,64.4,No
AZE,2000,64.4,No
AZE,2001,66.9,Yes
AZE,2002,66.9,Yes
AZE,2003,66.9,Yes
AZE,2004,66.9,Yes
AZE,2005,66.9,Yes
AZE,2006,66.9,Yes
AZE,2007,66.9,Yes
AZE,2008,76.3,Yes
AZE,2009,76.3,Yes
AZE,2010,76.3,Yes
AZE,2011,76.3,Yes
AZE,2012,78.8,Yes
AZE,2013,78.8,Yes
AZE,2014,78.8,Yes
AZE,2015,78.8,Yes
AZE,2016,78.8,Yes
AZE,2017,78.8,Yes
AZE,2018,78.8,Yes
AZE,2019,78.8,Yes
AZE,2020,78.8,Yes
AZE,2021,78.8,Yes
AZE,2022,78.8,Yes
AZE,2023,78.8,Yes
AZE,2024,85,Yes
BDI,1971,45,No
BDI,1972,45,No
BDI,1973,47.5,No
BDI,1974,47.5,No
BDI,1975,47.5,No
BDI,1976,47.5,No
BDI,1977,47.5,No
BDI,1978,47.5,No
BDI,1979,47.5,No
BDI,1980,47.5,No
BDI,1981,47.5,No
BDI,1982,47.5,No
BDI,1983,47.5,No
BDI,1984,47.5,No
BDI,1985,47.5,No
BDI,1986,47.5,No
BDI,1987,47.5,No
BDI,1988,47.5,No
BDI,1989,47.5,No
BDI,1990,47.5,No
BDI,1991,47.5,No
BDI,1992,47.5,No
BDI,1993,47.5,No
BDI,1994,58.8,No
BDI,1995,64.4,No
BDI,1996,64.4,No
BDI,1997,64.4,No
BDI,1998,64.4,No
BDI,1999,64.4,No
BDI,2000,64.4,No
BDI,2001,64.4,No
BDI,2002,64.4,No
BDI,2003,64.4,No
BDI,2004,64.4,No
BDI,2005,64.4,No
BDI,2006,64.4,No
BDI,2007,64.4,No
BDI,2008,64.4,No
BDI,2009,64.4,No
BDI,2010,73.1,No
BDI,2011,73.1,No
BDI,2012,73.1,No
BDI,2013,73.1,No
BDI,2014,73.1,No
BDI,2015,73.1,No
BDI,2016,73.1,No
BDI,2017,73.1,No
BDI,2018,73.1,No
BDI,2019,73.1,No
BDI,2020,73.1,No
BDI,2021,73.1,No
BDI,2022,76.3,No
BDI,2023,76.3,No
BDI,2024,76.3,No
BEL,1971,41.3,No
BEL,1972,41.3,No
BEL,1973,43.8,No
BEL,1974,43.8,No
BEL,1975,43.8,No
BEL,1976,43.8,No
BEL,1977,43.8,No
BEL,1978,64.4,No
BEL,1979,64.4,No
BEL,1980,64.4,No
BEL,1981,64.4,No
BEL,1982,64.4,No
BEL,1983,64.4,No
BEL,1984,64.4,No
BEL,1985,64.4,No
BEL,1986,64.4,No
BEL,1987,64.4,No
BEL,1988,64.4,No
BEL,1989,64.4,No
BEL,1990,64.4,No
BEL,1991,64.4,No
BEL,1992,64.4,No
BEL,1993,64.4,No
BEL,1994,64.4,No
BEL,1995,64.4,No
BEL,1996,66.9,No
BEL,1997,66.9,No
BEL,1998,70,No
BEL,1999,72.5,Yes
BEL,2000,75.6,Yes
BEL,2001,75.6,Yes
BEL,2002,75.6,Yes
BEL,2003,75.6,Yes
BEL,2004,84.4,Yes
BEL,2005,84.4,Yes
BEL,2006,84.4,Yes
BEL,2007,84.4,Yes
BEL,2008,87.5,Yes
BEL,2009,87.5,Yes
BEL,2010,93.8,Yes
BEL,2011,100,Yes
BEL,2012,100,Yes
BEL,2013,100,Yes
BEL,2014,100,Yes
BEL,2015,100,Yes
BEL,2016,100,Yes
BEL,2017,100,Yes
BEL,2018,100,Yes
BEL,2019,100,Yes
BEL,2020,100,Yes
BEL,2021,100,Yes
BEL,2022,100,Yes
BEL,2023,100,Yes
BEL,2024,100,Yes
BEN,1971,28.1,No
BEN,1972,28.1,No
BEN,1973,28.1,No
BEN,1974,37.5,No
BEN,1975,40,No
BEN,1976,40,No
BEN,1977,40,No
BEN,1978,40,No
BEN,1979,40,No
BEN,1980,40,No
BEN,1981,40,No
BEN,1982,40,No
BEN,1983,40,No
BEN,1984,40,No
BEN,1985,40,No
BEN,1986,40,No
BEN,1987,40,No
BEN,1988,40,No
BEN,1989,40,No
BEN,1990,40,No
BEN,1991,40,No
BEN,1992,40,No
BEN,1993,40,No
BEN,1994,40,No
BEN,1995,40,No
BEN,1996,40,No
BEN,1997,40,No
BEN,1998,40,No
BEN,1999,49.4,No
BEN,2000,49.4,No
BEN,2001,49.4,No
BEN,2002,49.4,No
BEN,2003,49.4,No
BEN,2004,46.9,No
BEN,2005,46.9,No
BEN,2006,65.6,No
BEN,2007,65.6,No
BEN,2008,71.9,No
BEN,2009,71.9,No
BEN,2010,71.9,No
BEN,2011,71.9,No
BEN,2012,71.9,No
BEN,2013,74.4,No
BEN,2014,74.4,No
BEN,2015,74.4,No
BEN,2016,74.4,No
BEN,2017,74.4,No
BEN,2018,74.4,No
BEN,2019,74.4,No
BEN,2020,74.4,No
BEN,2021,77.5,No
BEN,2022,80.6,No
BEN,2023,83.8,No
BEN,2024,83.8,No
BFA,1971,48.1,No
BFA,1972,48.1,No
BFA,1973,48.1,No
BFA,1974,48.1,No
BFA,1975,48.1,No
BFA,1976,48.1,No
BFA,1977,48.1,No
BFA,1978,48.1,No
BFA,1979,48.1,No
BFA,1980,48.1,No
BFA,1981,48.1,No
BFA,1982,48.1,No
BFA,1983,48.1,No
BFA,1984,48.1,No
BFA,1985,48.1,No
BFA,1986,48.1,No
BFA,1987,48.1,No
BFA,1988,48.1,No
BFA,1989,48.1,No
BFA,1990,48.1,No
BFA,1991,61.9,No
BFA,1992,61.9,No
BFA,1993,61.9,No
BFA,1994,70.6,No
BFA,1995,70.6,No
BFA,1996,70.6,No
BFA,1997,70.6,No
BFA,1998,70.6,No
BFA,1999,70.6,No
BFA,2000,70.6,No
BFA,2001,70.6,No
BFA,2002,70.6,No
BFA,2003,70.6,No
BFA,2004,70.6,No
BFA,2005,70.6,No
BFA,2006,76.9,No
BFA,2007,76.9,No
BFA,2008,76.9,No
BFA,2009,76.9,No
BFA,2010,76.9,No
BFA,2011,76.9,No
BFA,2012,76.9,No
BFA,2013,76.9,No
BFA,2014,76.9,No
BFA,2015,76.9,No
BFA,2016,76.9,No
BFA,2017,76.9,No
BFA,2018,76.9,No
BFA,2019,82.5,No
BFA,2020,82.5,No
BFA,2021,82.5,No
BFA,2022,82.5,No
BFA,2023,82.5,No
BFA,2024,82.5,No
BGD,1971,35,No
BGD,1972,35,No
BGD,1973,35,No
BGD,1974,38.1,No
BGD,1975,38.1,No
BGD,1976,38.1,No
BGD,1977,38.1,No
BGD,1978,38.1,No
BGD,1979,38.1,No
BGD,1980,38.1,No
BGD,1981,38.1,No
BGD,1982,38.1,No
BGD,1983,38.1,No
BGD,1984,38.1,No
BGD,1985,38.1,No
BGD,1986,38.1,No
BGD,1987,38.1,No
BGD,1988,38.1,No
BGD,1989,38.1,No
BGD,1990,38.1,No
BGD,1991,38.1,No
BGD,1992,38.1,No
BGD,1993,38.1,No
BGD,1994,38.1,No
BGD,1995,38.1,No
BGD,1996,38.1,No
BGD,1997,38.1,No
BGD,1998,38.1,No
BGD,1999,38.1,No
BGD,2000,38.1,No
BGD,2001,38.1,No
BGD,2002,38.1,No
BGD,2003,38.1,No
BGD,2004,38.1,No
BGD,2005,38.1,No
BGD,2006,38.1,No
BGD,2007,38.1,No
BGD,2008,43.8,No
BGD,2009,43.8,No
BGD,2010,46.9,No
BGD,2011,46.9,No
BGD,2012,49.4,No
BGD,2013,49.4,No
BGD,2014,49.4,No
BGD,2015,49.4,No
BGD,2016,49.4,No
BGD,2017,49.4,No
BGD,2018,49.4,No
BGD,2019,49.4,No
BGD,2020,49.4,No
BGD,2021,49.4,No
BGD,2022,49.4,No
BGD,2023,49.4,No
BGD,2024,49.4,No
BGR,1971,65,No
BGR,1972,65,No
BGR,1973,65,No
BGR,1974,65,No
BGR,1975,65,No
BGR,1976,65,No
BGR,1977,65,No
BGR,1978,65,No
BGR,1979,65,No
BGR,1980,65,No
BGR,1981,65,No
BGR,1982,65,No
BGR,1983,65,No
BGR,1984,65,No
BGR,1985,65,No
BGR,1986,65,No
BGR,1987,68.1,No
BGR,1988,68.1,No
BGR,1989,68.1,No
BGR,1990,68.1,No
BGR,1991,68.1,No
BGR,1992,68.1,No
BGR,1993,68.1,No
BGR,1994,68.1,No
BGR,1995,68.1,No
BGR,1996,68.1,No
BGR,1997,68.1,No
BGR,1998,68.1,No
BGR,1999,68.1,No
BGR,2000,68.1,No
BGR,2001,68.1,No
BGR,2002,73.8,Yes
BGR,2003,73.8,Yes
BGR,2004,73.8,Yes
BGR,2005,85.6,Yes
BGR,2006,91.3,Yes
BGR,2007,91.3,Yes
BGR,2008,91.3,Yes
BGR,2009,91.3,Yes
BGR,2010,93.8,Yes
BGR,2011,93.8,Yes
BGR,2012,90.6,Yes
BGR,2013,90.6,Yes
BGR,2014,90.6,Yes
BGR,2015,90.6,Yes
BGR,2016,90.6,Yes
BGR,2017,90.6,Yes
BGR,2018,90.6,Yes
BGR,2019,90.6,Yes
BGR,2020,90.6,Yes
BGR,2021,90.6,Yes
BGR,2022,90.6,Yes
BGR,2023,90.6,Yes
BGR,2024,90.6,Yes
BHR,1971,20.6,No
BHR,1972,20.6,No
BHR,1973,20.6,No
BHR,1974,20.6,No
BHR,1975,20.6,No
BHR,1976,20.6,No
BHR,1977,20.6,No
BHR,1978,26.3,No
BHR,1979,26.3,No
BHR,1980,26.3,No
BHR,1981,26.3,No
BHR,1982,26.3,No
BHR,1983,26.3,No
BHR,1984,26.3,No
BHR,1985,26.3,No
BHR,1986,26.3,No
BHR,1987,26.3,No
BHR,1988,26.3,No
BHR,1989,26.3,No
BHR,1990,26.3,No
BHR,1991,26.3,No
BHR,1992,26.3,No
BHR,1993,26.3,No
BHR,1994,26.3,No
BHR,1995,28.8,No
BHR,1996,28.8,No
BHR,1997,28.8,No
BHR,1998,28.8,No
BHR,1999,28.8,No
BHR,2000,28.8,No
BHR,2001,28.8,No
BHR,2002,28.8,No
BHR,2003,28.8,No
BHR,2004,28.8,No
BHR,2005,28.8,No
BHR,2006,28.8,No
BHR,2007,31.9,No
BHR,2008,31.9,No
BHR,2009,31.9,No
BHR,2010,31.9,No
BHR,2011,31.9,No
BHR,2012,31.9,No
BHR,2013,31.9,No
BHR,2014,35,No
BHR,2015,35,No
BHR,2016,35,No
BHR,2017,37.5,No
BHR,2018,37.5,No
BHR,2019,40,No
BHR,2020,46.3,No
BHR,2021,55.6,No
BHR,2022,65,No
BHR,2023,68.1,No
BHR,2024,68.1,No
BHS,1971,50,No
BHS,1972,50,No
BHS,1973,56.3,No
BHS,1974,56.3,No
BHS,1975,56.3,No
BHS,1976,56.3,No
BHS,1977,56.3,No
BHS,1978,56.3,No
BHS,1979,56.3,No
BHS,1980,56.3,No
BHS,1981,56.3,No
BHS,1982,56.3,No
BHS,1983,56.3,No
BHS,1984,58.8,No
BHS,1985,58.8,No
BHS,1986,61.9,No
BHS,1987,61.9,No
BHS,1988,61.9,No
BHS,1989,64.4,No
BHS,1990,64.4,No
BHS,1991,64.4,No
BHS,1992,64.4,No
BHS,1993,73.1,No
BHS,1994,73.1,No
BHS,1995,73.1,No
BHS,1996,73.1,No
BHS,1997,73.1,No
BHS,1998,73.1,No
BHS,1999,73.1,No
BHS,2000,73.1,No
BHS,2001,73.1,No
BHS,2002,73.1,No
BHS,2003,81.3,No
BHS,2004,81.3,No
BHS,2005,81.3,No
BHS,2006,81.3,No
BHS,2007,81.3,No
BHS,2008,81.3,No
BHS,2009,81.3,No
BHS,2010,81.3,No
BHS,2011,81.3,No
BHS,2012,81.3,No
BHS,2013,81.3,No
BHS,2014,81.3,No
BHS,2015,81.3,No
BHS,2016,81.3,No
BHS,2017,81.3,No
BHS,2018,81.3,No
BHS,2019,81.3,No
BHS,2020,81.3,No
BHS,2021,81.3,No
BHS,2022,81.3,No
BHS,2023,81.3,No
BHS,2024,81.3,No
BIH,1971,58.1,No
BIH,1972,58.1,No
BIH,1973,58.1,No
BIH,1974,58.1,No
BIH,1975,58.1,No
BIH,1976,58.1,No
BIH,1977,58.1,No
BIH,1978,58.1,No
BIH,1979,58.1,No
BIH,1980,58.1,No
BIH,1981,58.1,No
BIH,1982,58.1,No
BIH,1983,58.1,No
BIH,1984,58.1,No
BIH,1985,58.1,No
BIH,1986,58.1,No
BIH,1987,58.1,No
BIH,1988,58.1,No
BIH,1989,58.1,No
BIH,1990,58.1,No
BIH,1991,58.1,No
BIH,1992,58.1,No
BIH,1993,58.1,No
BIH,1994,58.1,No
BIH,1995,58.1,No
BIH,1996,58.1,No
BIH,1997,58.1,No
BIH,1998,58.1,No
BIH,1999,58.1,No
BIH,2000,61.3,No
BIH,2001,66.9,No
BIH,2002,66.9,No
BIH,2003,66.9,No
BIH,2004,76.3,No
BIH,2005,76.3,No
BIH,2006,78.8,No
BIH,2007,78.8,No
BIH,2008,78.8,No
BIH,2009,78.8,No
BIH,2010,78.8,No
BIH,2011,81.9,No
BIH,2012,81.9,No
BIH,2013,81.9,No
BIH,2014,81.9,No
BIH,2015,81.9,No
BIH,2016,81.9,No
BIH,2017,88.1,No
BIH,2018,88.1,No
BIH,2019,85,No
BIH,2020,85,No
BIH,2021,85,No
BIH,2022,85,No
BIH,2023,85,No
BIH,2024,85,No
BLR,1971,55.6,No
BLR,1972,55,No
BLR,1973,55,No
BLR,1974,58.1,No
BLR,1975,58.1,No
BLR,1976,58.1,No
BLR,1977,58.1,No
BLR,1978,58.1,No
BLR,1979,58.1,No
BLR,1980,58.1,No
BLR,1981,58.1,No
BLR,1982,58.1,No
BLR,1983,58.1,No
BLR,1984,58.1,No
BLR,1985,58.1,No
BLR,1986,58.1,No
BLR,1987,58.1,No
BLR,1988,58.1,No
BLR,1989,58.1,No
BLR,1990,58.1,No
BLR,1991,58.1,No
BLR,1992,58.1,No
BLR,1993,58.1,No
BLR,1994,63.8,Yes
BLR,1995,66.9,Yes
BLR,1996,70,Yes
BLR,1997,70,Yes
BLR,1998,70,Yes
BLR,1999,70,Yes
BLR,2000,70,Yes
BLR,2001,73.1,Yes
BLR,2002,73.1,Yes
BLR,2003,73.1,Yes
BLR,2004,73.1,Yes
BLR,2005,73.1,Yes
BLR,2006,73.1,Yes
BLR,2007,73.1,Yes
BLR,2008,73.1,Yes
BLR,2009,73.1,Yes
BLR,2010,73.1,Yes
BLR,2011,73.1,Yes
BLR,2012,73.1,Yes
BLR,2013,73.1,Yes
